=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.03.18 10:10:09 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,
3/18/2019,10:34:33,23,O-,629.88,715.63,23.31,85938.5,1367.87,21.33,22.97
3/18/2019,10:34:46,23,O-,625,703.13,23.31,85931.98,1368.45,21.37,22.97
3/18/2019,10:34:58,23,O-,629.88,715.63,23.32,85931.27,1368.56,21.41,22.97
3/18/2019,10:35:10,23,O-,629.88,715.63,23.33,85933.57,1368.34,21.37,22.98
3/18/2019,10:35:23,23,O-,629.88,715.63,23.31,85931.5,1368.54,21.37,22.98
3/18/2019,10:35:35,23,O-,629.88,715.63,23.31,85938.02,1367.92,21.37,22.98
3/18/2019,10:35:47,23,O-,629.88,715.63,23.33,85935.16,1368.19,21.41,22.98
3/18/2019,10:36:00,23,O-,625,703.13,23.31,85931.77,1368.51,21.33,22.98
3/18/2019,10:36:12,23,O-,800.78,1250,23.34,85934.16,1368.29,21.37,22.98
3/18/2019,10:36:24,23,O-,625,703.13,23.35,85932.98,1368.4,21.33,22.98
3/18/2019,10:36:36,23,O-,629.88,715.63,23.35,85932.98,1368.4,21.33,22.98
3/18/2019,10:36:49,23,O-,629.88,715.63,23.33,85935.21,1368.19,21.37,22.97
3/18/2019,10:37:01,23,O-,629.88,715.63,23.33,85936.6,1368.05,21.37,22.98
3/18/2019,10:37:13,23,O-,629.88,715.63,23.32,85932.88,1368.41,21.41,22.98
3/18/2019,10:37:26,23,O-,629.88,715.63,23.34,85935.28,1368.18,21.37,22.98
3/18/2019,10:37:38,23,O-,629.88,715.63,23.35,85931.59,1368.53,21.37,22.98
3/18/2019,10:37:50,23,O-,625,703.13,23.33,85931.21,1368.57,21.33,22.98
3/18/2019,10:38:03,23,O-,795.9,1234.38,23.34,85930.64,1368.62,21.37,22.98
3/18/2019,10:38:15,23,O-,625,703.13,23.35,85932.18,1368.47,21.37,22.99
3/18/2019,10:38:27,23,O-,625,703.13,23.37,85934.05,1368.3,21.41,22.99
3/18/2019,10:38:40,23,O-,625,703.13,23.37,85932.88,1368.41,21.37,23
3/18/2019,10:38:52,23,O-,625,703.13,23.35,85938.47,1367.88,21.37,22.99
3/18/2019,10:39:04,23,O-,625,703.13,23.34,85938.53,1367.87,21.37,22.99
3/18/2019,10:39:17,23,O-,625,703.13,23.34,85932.72,1368.42,21.37,22.99
3/18/2019,10:39:29,23,O-,629.88,715.63,23.33,85933.46,1368.35,21.37,22.98
3/18/2019,10:39:41,23,O-,625,703.13,23.33,85934.21,1368.28,21.37,22.98
3/18/2019,10:39:54,23,O-,805.66,1265.63,23.34,85930.37,1368.65,21.37,22.99
3/18/2019,10:40:06,23,O-,625,703.13,23.35,85932.07,1368.42,21.37,22.99
3/18/2019,10:40:18,23,O-,625,703.13,23.37,85934.96,1368.21,21.37,22.99
3/18/2019,10:40:30,23,O-,625,703.13,23.37,85928.12,1368.86,21.37,23
3/18/2019,10:40:43,23,O-,629.88,715.63,23.38,85931.53,1368.54,21.37,23
3/18/2019,10:40:55,23,O-,625,703.13,23.38,85934.58,1368.25,21.37,23
3/18/2019,10:41:07,23,O-,629.88,715.63,23.39,85934.99,1368.21,21.33,23.01
3/18/2019,10:41:20,23,O-,625,703.13,23.37,85931.49,1368.54,21.33,23.01
3/18/2019,10:41:32,23,O-,625,703.13,23.37,85932.08,1368.48,21.33,23.02
3/18/2019,10:41:44,23,O-,839.84,1371.88,23.39,85931.31,1368.56,21.33,23.02
3/18/2019,10:41:57,23,O-,625,703.13,23.37,85933.08,1368.68,21.33,23.01
3/18/2019,10:42:09,23,O-,625,703.13,23.38,85930.73,1368.61,21.33,23
3/18/2019,10:42:21,23,O-,625,703.13,23.38,85935.26,1368.18,21.33,23
3/18/2019,10:42:34,23,O-,625,703.13,23.39,85934.88,1368.22,21.33,23.01
3/18/2019,10:42:46,23,O-,625,703.13,23.39,85935.03,1368.2,21.33,23.01
3/18/2019,10:42:58,23,O-,625,703.13,23.4,85936.28,1368.08,21.33,23.02
3/18/2019,10:43:11,23,O-,625,703.13,23.39,85934.24,1368.28,21.33,23.02
3/18/2019,10:43:23,23,O-,625,703.13,23.39,85937.49,1367.97,21.33,23.02
3/18/2019,10:43:35,23,O-,947.27,1709.38,23.37,85931.49,1368.54,21.29,23.02
3/18/2019,10:43:48,23,O-,625,703.13,23.38,85935.7,1368.14,21.29,23.02
3/18/2019,10:44:00,23,O-,625,703.13,23.38,85932.38,1368.45,21.33,23.02
3/18/2019,10:44:12,23,O-,625,703.13,23.4,85934.21,1368.12,21.29,23.03
3/18/2019,10:44:24,23,O-,625,703.13,23.42,85939.35,1367.79,21.33,23.03
3/18/2019,10:44:37,23,O-,625,703.13,23.4,85936.49,1368.06,21.33,23.03
3/18/2019,10:44:49,23,O-,625,703.13,23.4,85934.89,1368.22,21.33,23.03
3/18/2019,10:45:01,23,O-,625,703.13,23.4,85938.21,1367.9,21.29,23.03
3/18/2019,10:45:14,23,O-,620.12,687.5,23.41,85937.34,1367.98,21.29,23.05
3/18/2019,10:45:26,23.25,O-,625,703.13,23.43,85936.6,1368.05,21.29,23.05
3/18/2019,10:45:38,23.25,O-,625,703.13,23.44,85938.77,1367.85,21.29,23.06
3/18/2019,10:45:51,23.25,O-,625,703.13,23.44,85938.28,1367.89,21.29,23.06
3/18/2019,10:46:03,23.25,O-,625,703.13,23.45,85935.35,1368.17,21.29,23.06
3/18/2019,10:46:15,23.25,O-,625,703.13,23.44,85938.98,1367.83,21.29,23.06
3/18/2019,10:46:28,23.25,O-,625,703.13,23.44,85937.86,1367.93,21.25,23.07
3/18/2019,10:46:40,23.25,O-,625,703.13,23.44,85935.25,1368.18,21.25,23.07
3/18/2019,10:46:52,23.25,O-,791.02,1221.88,23.44,85939.41,1367.79,21.25,23.07
3/18/2019,10:47:05,23.25,O-,625,703.13,23.46,85939.14,1367.81,21.25,23.07
3/18/2019,10:47:17,23.25,O-,620.12,687.5,23.45,85937.27,1367.99,21.25,23.07
3/18/2019,10:47:29,23.25,O-,625,703.13,23.47,85939.4,1367.79,21.25,23.08
3/18/2019,10:47:42,23.25,O-,625,703.13,23.45,85937.42,1367.97,21.25,23.08
3/18/2019,10:47:54,23.25,O-,625,703.13,23.44,85938.66,1367.86,21.25,23.08
3/18/2019,10:48:06,23.25,O-,625,703.13,23.46,85936.75,1368.04,21.25,23.08
3/18/2019,10:48:19,23.25,O-,625,703.13,23.47,85937.8,1367.82,21.25,23.08
3/18/2019,10:48:31,23.25,O-,625,703.13,23.46,85939.67,1367.76,21.25,23.08
3/18/2019,10:48:43,23.25,O-,795.9,1234.38,23.46,85942.56,1367.49,21.25,23.09
3/18/2019,10:48:55,23.25,O-,625,703.13,23.48,85938.29,1367.89,21.25,23.1
3/18/2019,10:49:08,23.25,O-,620.12,687.5,23.47,85937.85,1367.93,21.25,23.1
3/18/2019,10:49:20,23.25,O-,620.12,687.5,23.45,85939.03,1367.82,21.21,23.09
3/18/2019,10:49:32,23.25,O-,620.12,687.5,23.44,85940.74,1367.66,21.21,23.07
3/18/2019,10:49:45,23.25,O-,620.12,687.5,23.44,85943.58,1367.51,21.21,23.07
3/18/2019,10:49:57,23.25,O-,620.12,687.5,23.43,85941.24,1367.61,21.25,23.06
3/18/2019,10:50:09,23.25,O-,620.12,687.5,23.43,85943.32,1367.41,21.25,23.06
3/18/2019,10:50:22,23.25,O-,620.12,687.5,23.43,85942.57,1367.49,21.25,23.07
3/18/2019,10:50:34,23.25,O-,791.02,1221.88,23.45,85939.03,1367.82,21.25,23.07
3/18/2019,10:50:46,23.25,O-,620.12,687.5,23.44,85940.53,1367.68,21.25,23.07
3/18/2019,10:50:59,23.25,O-,620.12,687.5,23.45,85943.51,1367.4,21.25,23.08
3/18/2019,10:51:11,23.25,O-,620.12,687.5,23.46,85940.91,1367.64,21.21,23.08
3/18/2019,10:51:23,23.25,O-,620.12,687.5,23.48,85945.46,1367.21,21.18,23.08
3/18/2019,10:51:36,23.25,O-,620.12,687.5,23.5,85941.83,1367.71,21.18,23.09
3/18/2019,10:51:48,23.25,O-,620.12,687.5,23.48,85938.13,1367.91,21.18,23.09
3/18/2019,10:52:00,23.25,O-,620.12,687.5,23.49,85944.77,1367.35,21.18,23.09
3/18/2019,10:52:13,23.25,O-,620.12,687.5,23.47,85938.92,1367.83,21.18,23.09
3/18/2019,10:52:25,23.25,O-,795.9,1234.38,23.49,85944.99,1367.37,21.21,23.1
3/18/2019,10:52:37,23.25,O-,620.12,687.5,23.48,85942.61,1367.48,21.21,23.1
3/18/2019,10:52:49,23.25,O-,620.12,687.5,23.48,85943.85,1367.36,21.21,23.1
3/18/2019,10:53:02,23.25,O-,620.12,687.5,23.46,85944.6,1367.29,21.21,23.1
3/18/2019,10:53:14,23.25,O-,620.12,687.5,23.46,85944.91,1367.34,21.21,23.1
3/18/2019,10:53:26,23.25,O-,620.12,687.5,23.45,85942.23,1367.52,21.21,23.1
3/18/2019,10:53:39,23.25,O-,620.12,687.5,23.45,85945.27,1367.23,21.18,23.1
3/18/2019,10:53:51,23.25,O-,620.12,687.5,23.45,85941.59,1367.58,21.21,23.11
3/18/2019,10:54:03,23.25,O-,620.12,687.5,23.47,85943.25,1367.42,21.18,23.11
3/18/2019,10:54:16,23.25,O-,810.55,1281.25,23.49,85945.74,1367.18,21.21,23.13
3/18/2019,10:54:28,23.25,O-,620.12,687.5,23.49,85947.98,1366.97,21.18,23.13
3/18/2019,10:54:40,23.25,O-,620.12,687.5,23.48,85942.61,1367.48,21.18,23.15
3/18/2019,10:54:53,23.25,O-,620.12,687.5,23.47,85941.53,1367.58,21.18,23.13
3/18/2019,10:55:05,23.25,O-,620.12,687.5,23.48,85943.37,1367.41,21.18,23.15
3/18/2019,10:55:17,23.25,O-,620.12,687.5,23.48,85943.53,1367.4,21.19,23.15
3/18/2019,10:55:30,23.25,O-,620.12,687.5,23.49,85944.77,1367.28,21.19,23.15
3/18/2019,10:55:42,23.25,O-,620.12,687.5,23.47,85945.49,1367.21,21.19,23.15
3/18/2019,10:55:54,23.25,O-,620.12,687.5,23.45,85943.99,1367.35,21.18,23.15
3/18/2019,10:56:07,23.25,O-,878.91,1493.75,23.44,85945.11,1367.24,21.18,23.13
3/18/2019,10:56:19,23.25,O-,620.12,687.5,23.42,85945.49,1367.21,21.18,23.1
3/18/2019,10:56:31,23.25,O-,620.12,687.5,23.42,85945.92,1367.17,21.21,23.1
3/18/2019,10:56:44,23.25,O-,620.12,687.5,23.43,85944.76,1367.28,21.21,23.1
3/18/2019,10:56:56,23.25,O-,620.12,687.5,23.44,85946.3,1367.13,21.21,23.11
3/18/2019,10:57:08,23.25,O-,620.12,687.5,23.44,85941.02,1367.63,21.18,23.11
3/18/2019,10:57:20,23.25,O-,620.12,687.5,23.45,85946.08,1367.15,21.18,23.11
3/18/2019,10:57:33,23.25,O-,620.12,687.5,23.44,85949.5,1366.82,21.21,23.11
3/18/2019,10:57:45,23.25,O-,620.12,687.5,23.44,85942.93,1367.45,21.18,23.11
3/18/2019,10:57:57,23.25,O-,620.12,687.5,23.43,85945.13,1367.24,21.18,23.1
3/18/2019,10:58:10,23.25,O-,625,703.13,23.45,85942.71,1367.47,21.21,23.1
3/18/2019,10:58:22,23.25,O-,625,703.13,23.45,85943.35,1367.41,21.21,23.13
3/18/2019,10:58:34,23.25,O-,625,703.13,23.44,85942.93,1367.45,21.21,23.13
3/18/2019,10:58:47,23.25,O-,620.12,687.5,23.46,85946.19,1367.14,21.18,23.15
3/18/2019,10:58:59,23.25,O-,620.12,687.5,23.47,85944.85,1367.27,21.23,23.15
3/18/2019,10:59:11,23.25,O-,620.12,687.5,23.46,85944.8,1367.27,21.19,23.15
3/18/2019,10:59:24,23.25,O-,786.13,1206.25,23.45,85944.79,1367.27,21.13,23.13
3/18/2019,10:59:36,23.25,O-,620.12,687.5,23.45,85943.03,1367.44,21.13,23.13
3/18/2019,10:59:48,23.25,O-,620.12,687.5,23.44,85942.5,1367.49,21.18,23.15
3/18/2019,11:00:01,23.25,O-,620.12,687.5,23.47,85941.49,1367.59,21.19,23.15
3/18/2019,11:00:13,23.25,O-,620.12,687.5,23.48,85944.06,1367.35,21.19,23.15
3/18/2019,11:00:25,23.25,O-,620.12,687.5,23.47,85946.82,1367.08,21.15,23.15
3/18/2019,11:00:38,23.25,O-,620.12,687.5,23.48,85945.29,1367.23,21.19,23.15
3/18/2019,11:00:50,23.25,O-,620.12,687.5,23.49,85941.89,1367.55,21.15,23.15
3/18/2019,11:01:02,23.25,O-,620.12,687.5,23.48,85943.42,1367.41,21.11,23.15
3/18/2019,11:01:14,23.25,O-,786.13,1206.25,23.5,85943.47,1367.4,21.15,23.15
3/18/2019,11:01:27,23.25,O-,615.23,671.88,23.49,85942.05,1367.54,21.15,23.15
3/18/2019,11:01:39,23.25,O-,615.23,671.88,23.49,85942.53,1367.49,21.15,23.15
3/18/2019,11:01:51,23.25,O-,615.23,671.88,23.49,85941.57,1367.58,21.15,23.16
3/18/2019,11:02:04,23.25,O-,615.23,671.88,23.49,85940.82,1367.52,21.11,23.17
3/18/2019,11:02:16,23.25,O-,620.12,687.5,23.49,85941.73,1367.56,21.11,23.17
3/18/2019,11:02:28,23.25,O-,620.12,687.5,23.49,85941.5,1367.59,21.11,23.16
3/18/2019,11:02:41,23.25,O-,620.12,687.5,23.49,85940.98,1367.64,21.11,23.17
