=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.03.18 10:07:30 =~=~=~=~=~=~=~=~=~=~=~=
,0.08,195.6,0.08,21.4,5.8,5.2,0,0.08,0.02
,0.08,177.1,0.08,21.4,6.0,5.2,0,0.08,0.00
,0.10,129.8,0.10,21.4,5.7,5.2,0,0.07,0.08
,0.04,113.0,0.04,21.4,5.8,5.4,0,0.01,0.03
,0.06,138.6,0.06,21.4,5.8,5.2,0,0.05,0.04
,0.07,153.5,0.07,21.4,6.0,5.0,0,0.07,0.03
,0.09,111.8,0.09,21.4,5.7,5.3,0,0.03,0.08
,0.05,151.6,0.05,21.4,5.7,5.2,0,0.04,0.02
,0.10,130.6,0.10,21.4,5.8,5.1,0,0.07,0.08
,0.12,152.2,0.12,21.4,5.9,5.2,0,0.11,0.06
,0.05,170.4,0.05,21.4,5.8,5.1,0,0.05,0.01
,0.08,128.8,0.08,21.4,5.7,5.0,0,0.05,0.06
,0.03,133.8,0.03,21.4,5.9,5.2,0,0.02,0.02
,0.04,173.7,0.04,21.4,6.1,5.1,0,0.04,0.00
,0.11,123.3,0.11,21.4,5.7,5.2,0,0.06,0.09
,0.10,100.4,0.10,21.4,5.8,5.0,0,0.02,0.10
,0.03,287.3,0.03,21.4,5.7,5.1,0,0.01,0.03
,0.08,137.5,0.08,21.4,5.9,5.3,0,0.06,0.05
,0.08,134.1,0.08,21.4,5.8,5.1,0,0.06,0.06
,0.02,87.5,0.02,21.4,5.9,3.6,0,0.00,0.02
,0.07,156.7,0.07,21.4,5.8,5.3,0,0.06,0.03
,0.01,167.6,0.01,21.4,5.8,5.2,0,0.01,0.00
,0.06,154.3,0.06,21.4,5.8,5.3,0,0.06,0.03
,0.05,227.7,0.05,21.4,6.0,5.1,0,0.03,0.03
,0.03,154.4,0.03,21.4,5.9,5.2,0,0.03,0.01
,0.05,100.5,0.05,21.4,5.9,5.4,0,0.01,0.05
,0.08,111.7,0.08,21.4,5.7,5.2,0,0.03,0.07
,0.04,126.5,0.04,21.4,6.2,5.4,0,0.03,0.03
,0.03,150.5,0.03,21.4,6.1,5.1,0,0.03,0.02
,0.05,195.8,0.05,21.4,6.0,5.4,0,0.04,0.01
,0.08,128.8,0.08,21.4,6.0,5.1,0,0.05,0.06
,0.06,133.1,0.06,21.4,5.7,5.3,0,0.04,0.04
,0.00,199.6,0.00,21.4,5.8,5.1,0,0.00,0.00
,0.06,142.0,0.06,21.4,5.6,5.1,0,0.05,0.04
,0.02,151.3,0.02,21.4,5.7,5.5,0,0.02,0.01
,0.06,160.3,0.06,21.4,5.9,5.5,0,0.05,0.02
,0.05,281.8,0.05,21.4,5.8,5.3,0,0.01,0.05
,0.03,177.4,0.03,21.4,5.8,5.2,0,0.03,0.00
,0.03,250.6,0.03,21.4,5.7,5.2,0,0.01,0.03
,0.04,236.8,0.04,21.4,5.8,5.7,0,0.02,0.03
,0.07,119.2,0.07,21.4,5.8,5.3,0,0.03,0.06
,0.05,194.5,0.05,21.4,5.9,5.5,0,0.05,0.01
,0.05,58.5,0.05,21.4,5.6,5.2,0,0.03,0.04
,0.05,249.7,0.05,21.4,5.9,5.0,0,0.02,0.04
,0.04,246.9,0.04,21.4,5.8,5.2,0,0.02,0.04
,0.02,240.5,0.02,21.4,5.9,5.3,0,0.01,0.02
,0.02,289.4,0.02,21.4,5.8,5.1,0,0.01,0.02
,0.01,302.7,0.01,21.4,5.6,5.8,0,0.01,0.01
,0.06,299.4,0.06,21.4,5.6,5.1,0,0.03,0.05
,0.04,232.3,0.04,21.4,5.9,5.4,0,0.02,0.03
,0.02,257.4,0.02,21.4,6.0,4.8,0,0.00,0.02
,0.04,198.4,0.04,21.4,6.0,5.4,0,0.04,0.01
,0.03,20.7,0.03,21.4,5.7,5.0,0,0.03,0.01
,0.04,116.4,0.04,21.4,5.8,5.2,0,0.02,0.03
,0.04,211.9,0.04,21.4,5.9,4.8,0,0.03,0.02
,0.08,90.5,0.08,21.4,5.9,5.1,0,0.00,0.08
,0.04,156.3,0.04,21.4,5.8,5.2,0,0.04,0.02
,0.03,149.4,0.03,21.5,5.7,5.2,0,0.02,0.01
,0.02,218.0,0.02,21.5,5.9,5.3,0,0.02,0.01
,0.05,102.8,0.05,21.5,5.8,4.8,0,0.01,0.05
,0.01,277.4,0.01,21.5,6.0,5.3,0,0.00,0.01
,0.04,125.8,0.04,21.4,5.8,5.2,0,0.02,0.03
,0.02,171.5,0.02,21.5,6.1,5.0,0,0.02,0.00
,0.03,112.8,0.03,21.5,5.8,5.2,0,0.01,0.03
,0.03,63.7,0.03,21.5,6.0,5.2,0,0.01,0.03
,0.04,178.4,0.04,21.4,5.9,5.1,0,0.04,0.00
,0.04,90.8,0.04,21.5,5.8,5.2,0,0.00,0.04
,0.04,107.2,0.04,21.5,5.7,5.1,0,0.01,0.04
,0.03,173.3,0.03,21.5,5.6,5.1,0,0.03,0.00
,0.05,129.8,0.05,21.4,5.7,5.2,0,0.03,0.04
,0.01,84.1,0.01,21.4,5.8,5.0,0,0.00,0.01
,0.04,249.0,0.04,21.5,5.9,5.3,0,0.01,0.04
,0.03,225.2,0.03,21.5,6.1,5.1,0,0.02,0.02
,0.04,91.2,0.04,21.4,5.8,5.2,0,0.00,0.04
,0.01,216.5,0.01,21.5,5.7,5.3,0,0.00,0.00
,0.04,104.3,0.04,21.5,5.8,5.2,0,0.01,0.04
,0.06,71.0,0.06,21.5,6.1,5.2,0,0.02,0.05
,0.05,79.4,0.05,21.5,5.8,5.2,0,0.01,0.05
,0.03,152.6,0.03,21.5,5.6,5.1,0,0.02,0.01
,0.05,147.9,0.05,21.5,5.7,4.8,0,0.04,0.03
,0.04,85.6,0.04,21.5,5.7,5.0,0,0.00,0.04
,0.01,65.5,0.01,21.5,6.0,4.9,0,0.00,0.01
,0.05,145.8,0.05,21.5,5.7,5.2,0,0.04,0.03
,0.01,162.1,0.01,21.5,5.8,5.2,0,0.01,0.00
,0.06,102.1,0.06,21.5,5.8,5.0,0,0.01,0.06
,0.01,185.1,0.01,21.5,5.8,5.4,0,0.01,0.00
,0.08,162.7,0.08,21.5,6.0,5.3,0,0.08,0.02
,0.05,98.3,0.05,21.5,6.0,5.2,0,0.01,0.05
,0.03,264.4,0.03,21.5,5.9,5.2,0,0.00,0.03
,0.04,226.7,0.04,21.5,5.8,5.3,0,0.03,0.03
,0.06,94.2,0.06,21.5,5.6,5.0,0,0.00,0.06
,0.06,112.6,0.06,21.5,5.8,5.2,0,0.02,0.05
,0.06,107.2,0.06,21.5,5.7,5.2,0,0.02,0.06
,0.01,291.2,0.01,21.5,5.6,5.4,0,0.00,0.01
,0.03,263.5,0.03,21.5,5.7,5.1,0,0.00,0.03
,0.03,78.8,0.03,21.5,5.8,5.4,0,0.01,0.03
,0.04,44.1,0.04,21.5,5.7,5.2,0,0.03,0.03
,0.06,103.5,0.06,21.5,6.0,4.9,0,0.01,0.06
,0.06,123.1,0.06,21.5,5.6,5.3,0,0.04,0.05
,0.09,106.3,0.09,21.5,6.1,5.2,0,0.03,0.09
,0.06,122.3,0.06,21.5,6.0,5.3,0,0.03,0.05
,0.04,113.8,0.04,21.5,6.0,5.4,0,0.02,0.04
,0.04,108.0,0.04,21.5,5.8,5.0,0,0.01,0.04
,0.05,134.7,0.05,21.5,5.9,5.2,0,0.04,0.04
,0.03,105.4,0.03,21.5,6.0,5.2,0,0.01,0.03
,0.07,129.2,0.07,21.5,5.8,5.2,0,0.04,0.05
,0.02,159.7,0.02,21.5,5.9,5.0,0,0.02,0.01
,0.04,134.4,0.04,21.5,5.8,5.3,0,0.03,0.03
,0.02,267.8,0.02,21.5,6.0,5.3,0,0.00,0.02
,0.05,144.2,0.05,21.5,5.7,5.5,0,0.04,0.03
,0.06,111.7,0.06,21.5,5.9,5.3,0,0.02,0.05
,0.03,104.0,0.03,21.5,5.5,4.8,0,0.01,0.03
,0.03,332.7,0.03,21.5,5.7,5.4,0,0.02,0.01
,0.03,70.7,0.03,21.5,6.0,5.1,0,0.01,0.03
,0.01,168.0,0.01,21.5,5.9,5.2,0,0.01,0.00
,0.10,114.7,0.10,21.5,5.8,5.2,0,0.04,0.09
,0.05,71.6,0.05,21.5,5.9,5.2,0,0.01,0.04
,0.03,63.2,0.03,21.5,5.7,5.3,0,0.01,0.03
,0.08,105.1,0.08,21.5,6.0,5.2,0,0.02,0.07
,0.05,159.4,0.05,21.5,5.9,5.2,0,0.04,0.02
,0.03,70.4,0.03,21.5,5.6,5.1,0,0.01,0.03
,0.06,95.6,0.06,21.5,5.8,5.2,0,0.01,0.06
,0.02,295.6,0.02,21.5,5.9,5.0,0,0.01,0.02
,0.01,185.4,0.01,21.5,5.8,5.0,0,0.01,0.00
,0.02,205.5,0.02,21.5,6.0,5.2,0,0.02,0.01
,0.07,95.7,0.07,21.5,6.0,5.0,0,0.01,0.07
,0.06,86.5,0.06,21.5,5.8,5.3,0,0.00,0.06
,0.04,151.6,0.04,21.5,5.8,5.2,0,0.03,0.02
,0.02,147.4,0.02,21.5,5.8,5.2,0,0.02,0.01
,0.07,69.3,0.07,21.5,5.7,5.2,0,0.03,0.07
,0.07,111.4,0.07,21.5,5.8,5.0,0,0.03,0.07
,0.06,113.4,0.06,21.5,5.7,5.3,0,0.02,0.06
,0.05,103.1,0.05,21.5,5.8,5.1,0,0.01,0.05
,0.05,90.6,0.05,21.5,5.6,4.8,0,0.00,0.05
,0.03,93.5,0.03,21.5,5.9,5.2,0,0.00,0.03
,0.03,23.5,0.03,21.5,5.7,5.5,0,0.03,0.01
,0.06,129.7,0.06,21.5,5.7,5.3,0,0.04,0.04
,0.05,123.0,0.05,21.5,5.8,5.2,0,0.02,0.04
,0.03,209.9,0.03,21.5,6.0,5.2,0,0.02,0.01
,0.08,101.6,0.08,21.5,5.8,5.2,0,0.02,0.08
,0.03,98.7,0.03,21.5,5.9,5.0,0,0.00,0.02
,0.06,119.9,0.06,21.5,6.0,5.3,0,0.03,0.06
,0.08,110.4,0.08,21.5,5.8,5.0,0,0.03,0.07
,0.06,108.2,0.06,21.5,5.9,5.5,0,0.02,0.05
,0.07,122.5,0.07,21.5,5.6,5.2,0,0.04,0.06
,0.03,91.1,0.03,21.5,5.6,5.1,0,0.00,0.03
,0.09,127.7,0.09,21.5,5.6,4.9,0,0.05,0.07
,0.10,119.4,0.10,21.5,5.7,5.2,0,0.05,0.09
,0.05,108.4,0.05,21.5,5.7,5.2,0,0.01,0.04
,0.07,52.5,0.07,21.5,5.6,5.3,0,0.04,0.05
,0.04,186.9,0.04,21.5,5.9,5.3,0,0.04,0.00
,0.05,135.3,0.05,21.5,5.9,5.2,0,0.03,0.03
,0.07,108.9,0.07,21.5,5.7,5.1,0,0.02,0.07
,0.08,96.8,0.08,21.5,5.9,5.0,0,0.01,0.08
,0.03,107.6,0.03,21.5,5.5,5.4,0,0.01,0.03
,0.03,201.5,0.03,21.5,5.7,5.2,0,0.03,0.01
,0.06,156.3,0.06,21.5,6.1,5.0,0,0.05,0.02
,0.07,105.6,0.07,21.5,5.8,5.0,0,0.02,0.06
,0.05,143.5,0.05,21.5,5.8,5.1,0,0.04,0.03
,0.09,170.7,0.09,21.5,6.1,5.1,0,0.09,0.01
,0.07,127.9,0.07,21.5,5.9,5.4,0,0.05,0.06
,0.08,57.9,0.08,21.5,5.6,5.1,0,0.04,0.07
,0.03,149.5,0.03,21.5,5.9,5.3,0,0.03,0.02
,0.05,99.1,0.05,21.5,5.7,4.9,0,0.01,0.05
,0.02,59.3,0.02,21.5,5.6,5.8,0,0.01,0.02
,0.04,128.1,0.04,21.5,6.0,5.4,0,0.03,0.03
,0.06,170.1,0.06,21.5,5.9,5.2,0,0.06,0.01
,0.05,75.6,0.05,21.5,5.8,4.9,0,0.01,0.05
,0.09,147.0,0.09,21.5,5.7,5.2,0,0.08,0.05
,0.06,124.0,0.06,21.5,5.6,5.2,0,0.03,0.05
,0.05,110.1,0.05,21.5,5.6,5.2,0,0.02,0.05
,0.02,121.2,0.02,21.5,5.7,5.0,0,0.01,0.02
,0.06,170.2,0.06,21.5,5.5,5.9,0,0.06,0.01
,0.06,190.3,0.06,21.5,5.6,5.2,0,0.06,0.01
,0.07,111.3,0.07,21.5,5.6,5.2,0,0.03,0.06
,0.05,96.0,0.05,21.5,6.2,4.9,0,0.01,0.05
,0.06,145.1,0.06,21.5,5.7,5.4,0,0.05,0.03
,0.09,108.5,0.09,21.5,5.8,5.0,0,0.03,0.09
,0.06,128.5,0.06,21.5,5.6,5.2,0,0.04,0.05
,0.04,79.7,0.04,21.5,5.8,5.1,0,0.01,0.04
,0.04,113.6,0.04,21.5,5.8,5.6,0,0.02,0.04
,0.08,127.1,0.08,21.5,5.9,5.2,0,0.05,0.06
,0.09,141.9,0.09,21.5,5.7,5.3,0,0.07,0.05
,0.10,121.2,0.10,21.5,5.6,5.0,0,0.05,0.08
,0.04,88.7,0.04,21.5,5.8,5.2,0,0.00,0.04
,0.05,83.8,0.05,21.5,5.9,5.0,0,0.00,0.05
,0.05,156.9,0.05,21.5,5.9,5.2,0,0.04,0.02
,0.03,57.6,0.03,21.5,5.9,5.5,0,0.02,0.03
,0.08,151.3,0.08,21.5,5.8,5.1,0,0.07,0.04
,0.08,147.5,0.08,21.5,5.3,5.9,0,0.06,0.04
,0.04,55.5,0.04,21.6,6.1,5.5,0,0.02,0.03
,0.05,90.6,0.05,21.5,6.0,4.8,0,0.00,0.05
,0.05,110.6,0.05,21.5,6.0,5.4,0,0.02,0.05
,0.04,105.6,0.04,21.5,5.8,4.9,0,0.01,0.04
,0.04,110.8,0.04,21.5,5.9,4.9,0,0.01,0.03
,0.04,100.6,0.04,21.6,5.4,6.3,0,0.01,0.04
,0.05,125.8,0.05,21.6,5.8,5.0,0,0.03,0.04
,0.12,139.7,0.12,21.5,5.7,5.3,0,0.09,0.08
,0.06,59.8,0.06,21.6,5.7,5.3,0,0.03,0.05
,0.04,17.2,0.04,21.6,5.8,5.2,0,0.04,0.01
,0.07,96.7,0.07,21.5,5.8,5.2,0,0.01,0.07
,0.03,76.4,0.03,21.6,6.0,5.4,0,0.01,0.03
,0.04,97.0,0.04,21.5,5.8,5.3,0,0.00,0.04
,0.06,130.7,0.06,21.5,5.9,5.2,0,0.04,0.05
,0.01,90.0,0.01,21.6,5.6,5.2,0,0.00,0.01
,0.04,101.5,0.04,21.5,5.9,5.3,0,0.01,0.04
,0.04,66.3,0.04,21.6,6.0,5.1,0,0.01,0.03
,0.05,60.9,0.05,21.6,5.9,5.1,0,0.02,0.04
,0.08,66.0,0.08,21.6,5.8,5.3,0,0.03,0.08
,0.10,128.6,0.10,21.5,5.7,5.0,0,0.06,0.08
,0.13,70.8,0.13,21.5,6.0,5.4,0,0.04,0.12
,0.05,134.1,0.05,21.5,5.8,5.4,0,0.04,0.04
,0.05,42.7,0.05,21.5,6.1,5.1,0,0.04,0.03
,0.07,157.3,0.07,21.6,5.5,5.4,0,0.07,0.03
,0.03,81.1,0.03,21.5,5.9,4.9,0,0.00,0.03
,0.06,98.7,0.06,21.6,5.9,5.0,0,0.01,0.06
,0.07,77.3,0.07,21.6,5.8,5.2,0,0.01,0.06
,0.04,98.8,0.04,21.5,6.0,5.3,0,0.01,0.04
,0.08,136.5,0.08,21.5,5.8,5.0,0,0.06,0.06
,0.05,78.1,0.05,21.5,5.9,5.3,0,0.01,0.05
,0.09,74.8,0.09,21.5,6.1,5.2,0,0.02,0.09
,0.05,55.5,0.05,21.5,5.7,5.2,0,0.03,0.05
,0.08,117.1,0.08,21.6,5.9,4.8,0,0.03,0.07
,0.09,119.4,0.09,21.5,5.9,5.0,0,0.05,0.08
,0.08,149.4,0.08,21.5,5.7,5.3,0,0.07,0.04
,0.06,61.8,0.06,21.5,5.9,5.1,0,0.03,0.05
,0.13,153.1,0.13,21.5,5.3,5.2,0,0.11,0.06
,0.07,103.8,0.07,21.5,5.7,5.6,0,0.02,0.07
,0.03,109.1,0.03,21.5,5.9,5.3,0,0.01,0.03
,0.06,94.4,0.06,21.5,5.8,5.3,0,0.00,0.06
,0.12,134.6,0.12,21.5,5.8,5.1,0,0.08,0.08
,0.04,110.3,0.04,21.5,5.8,5.1,0,0.01,0.04
,0.05,43.0,0.05,21.6,5.7,5.3,0,0.04,0.03
,0.05,83.9,0.05,21.5,5.8,5.3,0,0.00,0.05
,0.07,138.7,0.07,21.6,5.7,5.2,0,0.06,0.05
,0.04,113.4,0.04,21.6,5.9,5.2,0,0.02,0.04
,0.03,52.1,0.03,21.6,6.2,5.1,0,0.02,0.02
,0.08,133.8,0.08,21.5,6.0,5.0,0,0.06,0.06
,0.03,83.4,0.03,21.6,5.7,5.2,0,0.00,0.03
,0.03,115.0,0.03,21.6,6.1,5.2,0,0.01,0.03
,0.06,98.2,0.06,21.6,5.9,5.2,0,0.01,0.06
,0.06,98.8,0.06,21.5,5.8,5.4,0,0.01,0.06
,0.06,105.9,0.06,21.6,5.8,5.2,0,0.02,0.06
,0.05,66.7,0.05,21.6,5.8,5.1,0,0.02,0.05
,0.07,113.0,0.07,21.6,5.7,5.0,0,0.03,0.06
,0.05,123.7,0.05,21.6,5.9,5.1,0,0.03,0.04
,0.08,161.1,0.08,21.6,5.9,5.2,0,0.08,0.03
,0.10,129.5,0.10,21.6,5.7,5.0,0,0.06,0.08
,0.05,84.2,0.05,21.6,5.7,5.2,0,0.00,0.05
,0.07,117.3,0.07,21.6,5.8,5.2,0,0.03,0.06
,0.06,59.5,0.06,21.6,5.7,5.3,0,0.03,0.05
,0.06,119.4,0.06,21.6,5.7,5.2,0,0.03,0.05
,0.01,53.1,0.01,21.6,5.5,5.5,0,0.01,0.01
,0.06,62.8,0.06,21.6,5.8,5.2,0,0.03,0.05
,0.05,70.7,0.05,21.6,5.7,5.3,0,0.02,0.05
,0.06,64.8,0.06,21.6,5.8,5.3,0,0.02,0.05
,0.05,54.3,0.05,21.6,5.8,5.2,0,0.03,0.04
,0.04,94.6,0.04,21.6,5.9,5.2,0,0.00,0.04
,0.07,70.0,0.07,21.6,5.7,5.1,0,0.02,0.07
,0.10,140.7,0.10,21.6,5.5,5.5,0,0.07,0.06
,0.05,97.0,0.05,21.6,5.6,5.4,0,0.01,0.05
,0.07,60.3,0.07,21.6,5.7,5.1,0,0.04,0.06
,0.07,113.7,0.07,21.6,5.9,5.2,0,0.03,0.07
,0.05,94.8,0.05,21.6,6.0,5.5,0,0.00,0.05
,0.07,102.9,0.07,21.6,6.0,5.2,0,0.01,0.06
,0.08,126.6,0.08,21.6,5.7,5.0,0,0.05,0.07
,0.10,133.1,0.10,21.6,5.7,5.1,0,0.07,0.07
,0.07,114.8,0.07,21.6,5.4,5.2,0,0.03,0.06
,0.03,84.1,0.03,21.6,6.0,5.2,0,0.00,0.03
,0.03,92.5,0.03,21.6,5.8,5.6,0,0.00,0.03
,0.05,71.8,0.05,21.6,5.9,5.0,0,0.02,0.05
,0.10,119.2,0.10,21.6,5.8,5.2,0,0.05,0.09
,0.07,136.1,0.07,21.6,6.1,5.2,0,0.05,0.05
,0.04,58.4,0.04,21.6,5.6,5.4,0,0.02,0.04
,0.06,67.3,0.06,21.6,5.9,5.2,0,0.02,0.05
,0.05,76.3,0.05,21.6,5.6,5.2,0,0.01,0.05
,0.06,104.1,0.06,21.6,5.8,5.3,0,0.01,0.06
,0.09,116.9,0.09,21.6,6.1,4.9,0,0.04,0.08
,0.07,68.2,0.07,21.6,5.9,5.2,0,0.03,0.07
,0.11,131.5,0.11,21.6,5.8,5.4,0,0.07,0.08
,0.05,125.1,0.05,21.6,5.8,5.2,0,0.03,0.04
,0.07,126.2,0.07,21.6,5.6,5.2,0,0.04,0.06
,0.08,135.2,0.08,21.6,5.7,4.9,0,0.05,0.05
,0.10,113.8,0.10,21.6,5.8,5.2,0,0.04,0.09
,0.05,90.0,0.05,21.6,5.9,5.1,0,0.00,0.05
,0.06,72.0,0.06,21.6,5.7,5.2,0,0.02,0.06
,0.05,55.1,0.05,21.6,5.6,5.3,0,0.03,0.04
,0.07,63.2,0.07,21.6,6.0,5.1,0,0.03,0.06
,0.04,102.6,0.04,21.6,5.6,5.1,0,0.01,0.04
,0.07,63.8,0.07,21.6,5.7,5.1,0,0.03,0.06
,0.06,54.2,0.06,21.6,5.9,5.2,0,0.03,0.05
,0.05,70.1,0.05,21.6,5.5,5.3,0,0.02,0.05
,0.06,103.9,0.06,21.6,5.9,5.0,0,0.01,0.06
,0.05,71.6,0.05,21.6,5.9,5.3,0,0.02,0.05
,0.10,69.7,0.10,21.6,6.0,5.0,0,0.03,0.09
,0.07,72.6,0.07,21.6,5.9,5.2,0,0.02,0.07
,0.06,60.2,0.06,21.6,5.9,5.1,0,0.03,0.06
,0.07,67.5,0.07,21.6,5.6,5.1,0,0.03,0.06
,0.07,93.8,0.07,21.6,6.0,5.3,0,0.00,0.07
,0.10,97.4,0.10,21.6,5.7,5.1,0,0.01,0.10
,0.08,72.7,0.08,21.6,6.0,5.4,0,0.03,0.08
,0.07,66.3,0.07,21.6,5.9,5.2,0,0.03,0.06
,0.05,83.6,0.05,21.6,5.8,5.3,0,0.01,0.05
,0.05,98.6,0.05,21.6,5.7,5.3,0,0.01,0.05
